Workgroup Id,Teacher,Class Period,Idea Text,Flag,Tags,Source,Node Type,Node Name Created On,Steps Used In Count,Steps Used In,Trash,Timestamp Basket Saved,Timestamp Idea Created,Timestamp Idea Last Edited,Steps Used In Changed,Deleted In This Revision,,,,,,,,,,,,
31251,5,6,The electronegativity of the atoms give them either a covalent or an ionic bond,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,"May 20, 2011 5:26:50 PM","May 19, 2011 4:35:01 PM","May 19, 2011 4:35:01 PM",0,0,,,,,,,,,,,,
31251,5,6,differences in electronegativity give molecules polar attributes,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,"May 20, 2011 5:26:50 PM","May 19, 2011 4:51:04 PM","May 19, 2011 4:51:04 PM",0,0,,,,,,,,,,,,
31251,5,6,nonpolar molecules aren't attracted to polar molecules,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 20, 2011 5:26:50 PM","May 20, 2011 5:28:53 PM","May 20, 2011 5:28:53 PM",1,0,,,,,,,,,,,,
31251,5,6,Nonpolar and polar also don't repel,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 20, 2011 5:26:50 PM","May 20, 2011 5:29:08 PM","May 20, 2011 5:29:08 PM",1,0,,,,,,,,,,,,
31254,5,6,detergents mix with water,blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,1,node_78.eb:3.3 What polarity are detergents?,0,"May 20, 2011 5:56:22 PM","May 18, 2011 5:44:19 PM","May 18, 2011 5:44:19 PM",0,0,,,,,,,,,,,,
31254,5,6,dipole dipole forces are one of the strongest intermolecular forces,blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 20, 2011 5:56:22 PM","May 18, 2011 5:46:40 PM","May 18, 2011 5:46:40 PM",0,0,,,,,,,,,,,,
31254,5,6,an unequal sharing of electrons causes a molecule to be polar,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,"May 20, 2011 5:56:22 PM","May 19, 2011 4:39:34 PM","May 19, 2011 4:39:34 PM",0,0,,,,,,,,,,,,
31254,5,6,electrons spend more time around the more electronegative atom,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,"May 20, 2011 5:56:22 PM","May 19, 2011 4:40:42 PM","May 19, 2011 4:40:42 PM",0,0,,,,,,,,,,,,
31254,5,6,polar/polar mixtures dissolve,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 20, 2011 5:56:22 PM","May 20, 2011 5:34:14 PM","May 20, 2011 5:42:45 PM",1,0,,,,,,,,,,,,
31254,5,6,polar molecules and nonpolar molecules are weakly attracted to each other,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 20, 2011 5:56:22 PM","May 20, 2011 5:35:00 PM","May 20, 2011 5:35:00 PM",1,0,,,,,,,,,,,,
31254,5,6,nonpolar/nonpolar mixtures dissolve,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 20, 2011 5:56:22 PM","May 20, 2011 5:43:04 PM","May 20, 2011 5:43:04 PM",1,0,,,,,,,,,,,,
31254,5,6,nonpolar/polar mixtures separate and do not mix,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 20, 2011 5:56:22 PM","May 20, 2011 5:43:36 PM","May 20, 2011 5:43:36 PM",1,0,,,,,,,,,,,,
31260,5,6,detergents can help remove oil,question,,Visualization or Model,Html,1.4: The role of detergent molecules,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 31, 2011 1:18:33 AM","May 17, 2011 5:52:13 PM","May 17, 2011 5:52:13 PM",0,0,,,,,,,,,,,,
31260,5,6,oil molecules do not have regions of positive/negative charge,important,,Visualization or Model,Html,2.2: Oil and water at the molecular level,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 31, 2011 1:18:33 AM","May 17, 2011 5:58:59 PM","May 17, 2011 5:58:59 PM",0,0,,,,,,,,,,,,
31260,5,6,"covalent bonds are NOT intermolecular attractions. Instead, covalent bonds are the extremely strong forces within molecules.",blank,,Visualization or Model,Html,2.8: Types of intermolecular attractions,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 31, 2011 1:18:33 AM","May 17, 2011 5:41:27 PM","May 17, 2011 5:41:27 PM",0,0,,,,,,,,,,,,
31260,5,6,polar molecules also are molecules with regions of positive/negative charge,blank,,Evidence Step,Html,3.1: Introducing polarity,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 31, 2011 1:18:33 AM","May 17, 2011 5:54:07 PM","May 17, 2011 5:54:07 PM",0,0,,,,,,,,,,,,
31260,5,6,oil and propane are nonpolar and have nonpolar regions,blank,,Evidence Step,Html,3.1: Introducing polarity,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 31, 2011 1:18:33 AM","May 17, 2011 5:54:29 PM","May 17, 2011 5:54:29 PM",0,0,,,,,,,,,,,,
31260,5,6,"Electronegativity measures how much an atom ""pulls"" electrons to itself in chemical bonds.",blank,,Evidence Step,Html,3.5: Polarity and electronegativity ,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 31, 2011 1:18:33 AM","May 17, 2011 6:06:57 PM","May 17, 2011 6:06:57 PM",0,0,,,,,,,,,,,,
31260,5,6,"small oil droplets, forming a ""barrier"" between the oil and water. These spherical ""shells"" are known as micelles. ",important,,Evidence Step,Html,5.17: Micelle formation,0,,0,"May 31, 2011 1:18:33 AM","May 31, 2011 1:18:31 AM","May 31, 2011 1:18:31 AM",0,0,,,,,,,,,,,,
31265,5,6,water and oils don't mix,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,0,,0,"May 19, 2011 6:05:22 PM","May 17, 2011 5:52:43 PM","May 17, 2011 5:52:43 PM",0,0,,,,,,,,,,,,
31265,5,6,with the help of detergents water and oils mix,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,0,,0,"May 19, 2011 6:05:22 PM","May 17, 2011 5:53:12 PM","May 17, 2011 5:53:12 PM",0,0,,,,,,,,,,,,
31265,5,6,grease and oils don't mix with water until a detergent is added,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 6:05:22 PM","May 17, 2011 5:53:43 PM","May 17, 2011 5:53:43 PM",1,0,,,,,,,,,,,,
31265,5,6,the detergent molecule could be strong enough to attract the water AND oil molecules,blank,,Evidence Step,Html,2.1: Why do oil and water separate?,2,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 6:05:22 PM","May 17, 2011 5:57:11 PM","May 17, 2011 5:57:11 PM",1,0,,,,,,,,,,,,
31265,5,6,water and oil will separate after awhile after shaking,blank,,Evidence Step,Html,2.1: Why do oil and water separate?,1,node_78.eb:3.3 What polarity are detergents?,0,"May 19, 2011 6:05:22 PM","May 17, 2011 5:57:40 PM","May 17, 2011 5:57:40 PM",0,0,,,,,,,,,,,,
31265,5,6,"INTERMOLECULAR forces are attractions between molecules, not inside the molecules with allow water to have a strong attraction within each other",blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,1,node_78.eb:3.3 What polarity are detergents?,0,"May 19, 2011 6:05:22 PM","May 17, 2011 6:00:35 PM","May 17, 2011 6:00:35 PM",0,0,,,,,,,,,,,,
31265,5,6,Oil molecules do not have positive or negative charged regions,blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,1,node_36.eb:4.6 What polarity are detergents?,0,"May 19, 2011 6:05:22 PM","May 17, 2011 6:02:27 PM","May 17, 2011 6:02:43 PM",1,0,,,,,,,,,,,,
31265,5,6,covalent bonds stronger than intermolecular forcces,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,0,,0,"May 19, 2011 6:05:22 PM","May 18, 2011 5:31:54 PM","May 18, 2011 5:31:54 PM",0,0,,,,,,,,,,,,
31265,5,6,chemical bond are the bonds within atoms example: Covalent bond,blank,,Evidence Step,MW,2.6: Intermolecular attractions,0,,0,"May 19, 2011 6:05:22 PM","May 18, 2011 5:33:55 PM","May 18, 2011 5:33:55 PM",0,0,,,,,,,,,,,,
31265,5,6,"Dipole-Dipole:
exist in water molecules
STRONGEST intermolecular attraction
occurs between regions of positive/negative charges",blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 19, 2011 6:05:22 PM","May 18, 2011 5:43:00 PM","May 18, 2011 5:44:11 PM",0,0,,,,,,,,,,,,
31265,5,6,"London dispersion Force:
weaker than dipole dipole
exist between ALL molecules (water and oil too)
ONLY intermolecular force between oil molecules",blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 19, 2011 6:05:22 PM","May 18, 2011 5:46:00 PM","May 18, 2011 5:46:00 PM",0,0,,,,,,,,,,,,
31265,5,6,Polar = have both charged regions (+/-),blank,,Evidence Step,Html,3.1: Introducing polarity,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 6:05:22 PM","May 18, 2011 5:54:25 PM","May 18, 2011 5:55:22 PM",1,0,,,,,,,,,,,,
31265,5,6,Non polar = no charged regions ,blank,,Evidence Step,Html,3.1: Introducing polarity,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 6:05:22 PM","May 18, 2011 5:55:02 PM","May 18, 2011 5:55:02 PM",1,0,,,,,,,,,,,,
31265,5,6,Electronegativity = pull of atom to itself,blank,,Evidence Step,Html,3.5: Polarity and electronegativity ,1,node_53.eb:3.15 What are polar molecules?,0,"May 19, 2011 6:05:22 PM","May 18, 2011 6:06:41 PM","May 18, 2011 6:06:41 PM",0,0,,,,,,,,,,,,
31265,5,6,The more electronegativity = more electrons,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,"May 19, 2011 6:05:22 PM","May 18, 2011 6:08:44 PM","May 18, 2011 6:08:44 PM",0,0,,,,,,,,,,,,
31267,5,6,Detergents can help remove oil.,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 5:44:19 PM","May 17, 2011 5:51:40 PM","May 17, 2011 5:51:40 PM",1,0,,,,,,,,,,,,
31267,5,6,Water won't break apart to remove substances as effective as other substances.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 5:44:19 PM","May 18, 2011 5:34:16 PM","May 18, 2011 5:34:16 PM",1,0,,,,,,,,,,,,
31267,5,6,The oil is too dense for the water to take out completely due to its bonds,question,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 5:44:19 PM","May 18, 2011 5:48:10 PM","May 18, 2011 5:48:47 PM",1,0,,,,,,,,,,,,
31267,5,6,The London Dispersion bond (oil and water) is not as strong as the Dipole Dipole bond (water and water),blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 5:44:19 PM","May 18, 2011 5:50:45 PM","May 18, 2011 5:50:45 PM",1,0,,,,,,,,,,,,
31267,5,6,Detergents would have to be polar and nonpolar to mix in with both substances.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 5:44:19 PM","May 19, 2011 4:34:26 PM","May 19, 2011 4:34:26 PM",1,0,,,,,,,,,,,,
31268,5,6,"Detergents are used to clean penguins therefore, it should work on any other animals!!!!",blank,,Everyday Observation,IdeaBasket,1.7: Add evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 6:12:42 PM","May 17, 2011 5:52:30 PM","May 17, 2011 5:52:30 PM",0,0,,,,,,,,,,,,
31268,5,6,Soap carry thick and strong substances like oil remove.,blank,,Everyday Observation,IdeaBasket,1.7: Add evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 6:12:42 PM","May 17, 2011 5:53:45 PM","May 17, 2011 5:53:45 PM",0,0,,,,,,,,,,,,
31268,5,6,Water is a dipole force by which will be stronger if it bonds with another dipole force into breaking down oil.,blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:12:42 PM","May 18, 2011 5:34:07 PM","May 19, 2011 4:28:19 PM",1,0,,,,,,,,,,,,
31268,5,6,Polar molecules are Ionic therefore the molecules can't have similar charges or same number of electrons.,blank,,School or Teacher,IdeaBasket,3.12: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:12:42 PM","May 18, 2011 5:53:22 PM","May 18, 2011 5:53:22 PM",1,0,,,,,,,,,,,,
31268,5,6,Detergents are used to remove thick substances like London dispersion forces and non polar bonds within the molecules. ,blank,,School or Teacher,IdeaBasket,4.5: Add new evidence to your basket,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:12:42 PM","May 20, 2011 5:21:25 PM","May 20, 2011 5:21:25 PM",1,0,,,,,,,,,,,,
31268,5,6,Detergent is polar therefore it rounds up the oil.,blank,,Visualization or Model,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 19, 2011 6:12:42 PM","May 20, 2011 6:10:55 PM","May 20, 2011 6:10:55 PM",1,0,,,,,,,,,,,,
31270,5,6,The molecular structure of detergent is strong enough to break oil down.,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:01:30 PM","May 17, 2011 5:51:40 PM","May 17, 2011 5:51:40 PM",1,0,,,,,,,,,,,,
31270,5,6,"Detergents are made up of covalent bonds, which are stronger.",blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:01:30 PM","May 17, 2011 6:10:34 PM","May 17, 2011 6:10:34 PM",1,0,,,,,,,,,,,,
31270,5,6,Detergents are made up from covalent bonds and thus it is easier to break down the oil molecules.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:01:30 PM","May 18, 2011 5:36:01 PM","May 18, 2011 5:36:01 PM",1,0,,,,,,,,,,,,
31270,5,6,Water alone cannot separate oil from birds because they have different polarities. Water is polar and oil is non polar.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:01:30 PM","May 18, 2011 6:05:36 PM","May 18, 2011 6:05:36 PM",1,0,,,,,,,,,,,,
31270,5,6,"In order to remove oil , detergents must have a high electonegativity level & their polarity must be strong .",blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:01:30 PM","May 18, 2011 6:08:56 PM","May 18, 2011 6:08:56 PM",1,0,,,,,,,,,,,,
31270,5,6,"The greater difference in electronegativity, the stringer the polar bond is.",blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:01:30 PM","May 19, 2011 4:29:45 PM","May 19, 2011 4:29:45 PM",1,0,,,,,,,,,,,,
31270,5,6,"Detergents have a strong molecular structure and a strong polar bond, which is able to break down other polar and non polar molecules.",blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 19, 2011 6:01:30 PM","May 20, 2011 5:25:37 PM","May 20, 2011 5:25:37 PM",1,0,,,,,,,,,,,,
31270,5,6,"The molecular properties of detergents help remove oil because the detergent molecules attract with the oil molecules, and the oil molecules dissolve.",blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 19, 2011 6:01:30 PM","May 20, 2011 5:55:26 PM","May 20, 2011 5:55:26 PM",1,0,,,,,,,,,,,,
31272,5,6,soap removes grease from my plates and cups easily.,important,soap,Everyday Observation,IdeaBasket,1.7: Add evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 18, 2011 5:02:08 PM","May 17, 2011 5:55:47 PM","May 17, 2011 5:55:47 PM",1,0,,,,,,,,,,,,
31272,5,6,detergent changes the polarity of oil causing the water and oil to mix.,question,polarity,Visualization or Model,IdeaBasket,1.7: Add evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 18, 2011 5:02:08 PM","May 17, 2011 5:56:54 PM","May 17, 2011 5:56:54 PM",1,0,,,,,,,,,,,,
31272,5,6,"soap, detergent and other cleaning products cause water and oil to dissolve in each other.",question,,Everyday Observation,IdeaBasket,1.7: Add evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 18, 2011 5:02:08 PM","May 17, 2011 5:58:22 PM","May 17, 2011 5:58:22 PM",1,0,,,,,,,,,,,,
31272,5,6,oil and water don't mix (dissolve) alone with each other.,important,,Visualization or Model,Html,2.1: Why do oil and water separate?,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 18, 2011 5:02:08 PM","May 17, 2011 6:00:09 PM","May 17, 2011 6:00:09 PM",1,0,,,,,,,,,,,,
31272,5,6,the water molecules easy detach against the oil molecules,important,,Visualization or Model,IdeaBasket,2.5: Add new evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,"May 18, 2011 5:02:08 PM","May 18, 2011 5:17:48 PM","May 18, 2011 5:17:48 PM",1,0,,,,,,,,,,,,
31272,5,6,oil needs to be polar to attract water.  ,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,"May 18, 2011 5:02:08 PM","May 18, 2011 6:07:16 PM","May 18, 2011 6:07:16 PM",1,0,,,,,,,,,,,,
31272,5,6,detergents need to attract non/polar molecules in order to be properly used.,important,,Visualization or Model,IdeaBasket,3.12: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,"May 18, 2011 5:02:08 PM","May 19, 2011 4:37:02 PM","May 19, 2011 4:37:02 PM",1,0,,,,,,,,,,,,
31272,5,6,the atoms have high electron negativity have a unbalance in electron sharing.,blank,,Other: ,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,"May 18, 2011 5:02:08 PM","May 19, 2011 4:58:06 PM","May 19, 2011 4:58:06 PM",0,0,,,,,,,,,,,,
31464,5,3,"Detergents break up the forces in the oil, breaking it apart and making it easier to clean off.",blank,detergents,Visualization or Model,IdeaBasket,1.7: Add evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 1:28:44 PM","May 18, 2011 1:47:46 PM","May 18, 2011 1:47:46 PM",1,0,,,,,,,,,,,,
31464,5,3,The intermolecular forces between water and oil are different from the bonds between oil molecules.,blank,,Other: cumulative research,IdeaBasket,2.5: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 1:28:44 PM","May 18, 2011 2:02:33 PM","May 18, 2011 2:02:33 PM",1,0,,,,,,,,,,,,
31464,5,3,the forces between water molecules are stronger than be forces between water and oil,blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 1:28:44 PM","May 18, 2011 2:13:21 PM","May 18, 2011 2:13:21 PM",1,0,,,,,,,,,,,,
31464,5,3,Electronegativity is the sharing of electrons between two atoms,blank,,Visualization or Model,IdeaBasket,3.7: Add new evidence to your basket,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 1:28:44 PM","May 19, 2011 1:09:40 PM","May 19, 2011 1:09:53 PM",1,0,,,,,,,,,,,,
31477,5,4,Maybe the detergent molecules changes charges or polarity when it is mixed with water and pulls the oil molecules off of the birds.,blank,,Movie/Video,IdeaBasket,1.7: Add evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,"May 20, 2011 3:00:56 PM","May 18, 2011 2:52:31 PM","May 18, 2011 2:52:31 PM",0,0,,,,,,,,,,,,
31477,5,4,Oil and water do not attract to each other because oil is neutral. ,blank,,Evidence Step,AssessmentList,2.3: Oil and water molecules separate,2,"node_78.eb:3.3 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 20, 2011 3:00:56 PM","May 18, 2011 2:59:42 PM","May 18, 2011 2:59:42 PM",0,0,,,,,,,,,,,,
31477,5,4,Detergents need to be polar because they cant attract to water with a neutral charge.,blank,,Visualization or Model,IdeaBasket,2.5: Add new evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 20, 2011 3:00:56 PM","May 18, 2011 3:11:31 PM","May 19, 2011 2:17:39 PM",0,0,,,,,,,,,,,,
31477,5,4,The molecular properties detergent needs is a positive and negative charge in order to attract to water to remove oil.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 20, 2011 3:00:56 PM","May 19, 2011 2:31:26 PM","May 19, 2011 2:31:26 PM",0,0,,,,,,,,,,,,
31477,5,4,The detergent gives the oil polarity which allows the oil to attract to the water. ,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,0,,1,"May 20, 2011 3:00:56 PM","May 19, 2011 2:33:03 PM","May 20, 2011 3:06:36 PM",0,0,,,,,,,,,,,,
31477,5,4,The molecular bond is polar covalent when noth atoms electroneativity is a little bit seperated.,blank,,Evidence Step,Html,3.10: How does electronegativity affect covalent bond type?,1,node_53.eb:3.15 What are polar molecules?,0,"May 20, 2011 3:00:56 PM","May 19, 2011 2:40:54 PM","May 19, 2011 2:40:54 PM",0,0,,,,,,,,,,,,
31477,5,4,Detergents need to be nonpolar so it can attract oil,blank,,Evidence Step,Note,3.4: Explain what polarity are detergents,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,"May 20, 2011 3:00:56 PM","May 20, 2011 2:42:13 PM","May 20, 2011 2:42:13 PM",0,0,,,,,,,,,,,,
31477,5,4,polar molecules attract polar molecules,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,"May 20, 2011 3:00:56 PM","May 20, 2011 3:24:30 PM","May 20, 2011 3:24:30 PM",0,0,,,,,,,,,,,,
31477,5,4,nonpolar molecules attract nonpolar molecules.,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,"May 20, 2011 3:00:56 PM","May 20, 2011 3:24:44 PM","May 20, 2011 3:24:44 PM",0,0,,,,,,,,,,,,
31477,5,4,The green molecule in the visualization is polar because it bounced off the oil bubbles and oil on top.,blank,,Visualization or Model,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents? ,0,"May 20, 2011 3:00:56 PM","May 21, 2011 2:42:29 PM","May 21, 2011 2:42:29 PM",0,0,,,,,,,,,,,,
31477,5,4,Detergent needs to be both nonpolar and polar.,blank,,Evidence Step,IdeaBasket,5.15: Add evidence to your basket,0,,0,"May 20, 2011 3:00:56 PM","May 21, 2011 3:00:23 PM","May 21, 2011 3:00:23 PM",0,0,,,,,,,,,,,,
31478,5,4,detergents are necessary in order to clean oil from animals.  ,blank,,Movie/Video,IdeaBasket,1.7: Add evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,"May 19, 2011 3:24:37 PM","May 18, 2011 2:51:20 PM","May 18, 2011 2:51:20 PM",1,0,,,,,,,,,,,,
